,pack_id,path,sort,length,width,height,k,volume,day,b_hist_0.0_25.5,b_hist_102.0_127.5,b_hist_127.5_153.0,b_hist_153.0_178.5,b_hist_178.5_204.0,b_hist_204.0_229.5,b_hist_229.5_255.0,b_hist_25.5_51.0,b_hist_51.0_76.5,b_hist_76.5_102.0,b_median,b_std,g_hist_0.0_25.5,g_hist_102.0_127.5,g_hist_127.5_153.0,g_hist_153.0_178.5,g_hist_178.5_204.0,g_hist_204.0_229.5,g_hist_229.5_255.0,g_hist_25.5_51.0,g_hist_51.0_76.5,g_hist_76.5_102.0,g_median,g_std,h_hist_0.0_25.5,h_hist_102.0_127.5,h_hist_127.5_153.0,h_hist_153.0_178.5,h_hist_178.5_204.0,h_hist_204.0_229.5,h_hist_229.5_255.0,h_hist_25.5_51.0,h_hist_51.0_76.5,h_hist_76.5_102.0,h_median,h_std,r_hist_0.0_25.5,r_hist_102.0_127.5,r_hist_127.5_153.0,r_hist_153.0_178.5,r_hist_178.5_204.0,r_hist_204.0_229.5,r_hist_229.5_255.0,r_hist_25.5_51.0,r_hist_51.0_76.5,r_hist_76.5_102.0,r_median,r_std,s_hist_0.0_25.5,s_hist_102.0_127.5,s_hist_127.5_153.0,s_hist_153.0_178.5,s_hist_178.5_204.0,s_hist_204.0_229.5,s_hist_229.5_255.0,s_hist_25.5_51.0,s_hist_51.0_76.5,s_hist_76.5_102.0,s_median,s_std,v_hist_0.0_25.5,v_hist_102.0_127.5,v_hist_127.5_153.0,v_hist_153.0_178.5,v_hist_178.5_204.0,v_hist_204.0_229.5,v_hist_229.5_255.0,v_hist_25.5_51.0,v_hist_51.0_76.5,v_hist_76.5_102.0,v_median,v_std
1232,2020_01_06_16_165318_М386НУ_3,part_1/06/165318_М386НУ10/FrontJPG/front29.jpg,0,400.0,232.0,236.0,0.59,12.921472,06,462009.0,6322317.0,4935193.5,4473822.0,4331685.0,2811171.0,1129063.5,7875828.0,11669743.5,8865967.5,94.0,56.71891646412872,796824.0,6396981.0,4791603.0,4519365.0,4758478.5,3162076.5,1030710.0,8611656.0,10218156.0,8590950.0,96.0,58.04644124934345,21322003.5,7351522.5,4219816.5,8154900.0,327063.0,0.0,0.0,4249345.5,2350947.0,4901202.0,66.0,61.300811859043975,574795.5,7405302.0,5423263.5,5389501.5,5522280.0,2955781.5,1016659.5,6250305.0,9518155.5,8820756.0,105.0,56.26262970647821,27631596.0,840837.0,609297.0,382219.5,53728.5,0.0,0.0,15045459.0,6358017.0,1955646.0,24.0,29.19703314659203,208080.0,7273084.5,5673954.0,5434101.0,5287246.5,3561457.5,1295935.5,6187575.0,9213456.0,8741910.0,108.0,57.03475333867664
1233,2020_01_06_16_165318_М386НУ_4,part_1/06/165318_М386НУ10/FrontJPG/front41.jpg,0,400.0,232.0,234.0,0.59,12.811967999999998,06,231744.0,6746101.5,6150243.0,5024061.0,5002666.5,2197233.0,1375597.5,7647016.5,10657878.0,7844259.0,102.0,57.013457685970174,634695.0,6466290.0,5979291.0,5127004.5,5133354.0,2085288.0,1125799.5,10023412.5,8956875.0,7344790.5,100.0,57.881248256152574,9661312.5,14640468.0,7361518.5,9273865.5,212721.0,0.0,0.0,2259759.0,1841329.5,7625826.0,112.0,53.7464318151413,225394.5,7670043.0,6823902.0,6001756.5,5021103.0,1901611.5,1104711.0,7511764.5,8882976.0,7733538.0,109.0,54.987523152738476,30484536.0,897625.5,589968.0,586296.0,29707.5,969.0,51.0,13720071.0,5116090.5,1451485.5,21.0,29.404160548020606,61965.0,7255336.5,7007145.0,6090114.0,5442720.0,2399269.5,1455259.5,6337872.0,9157407.0,7669711.5,113.0,56.33863289310645
1234,2020_01_06_22_224454_М152НС_1,part_1/06/224454_М152НС10/FrontJPG/front7.jpg,0,540.0,230.0,250.0,0.59,18.3195,06,3279682.5,6181710.0,4267833.0,2825323.5,2135752.5,1174555.5,836986.5,12782869.5,11581896.0,7810191.0,73.0,53.344156684389795,2410362.0,6201676.5,4673895.0,3821455.5,2897769.0,1531402.5,759976.5,12434794.5,10205916.0,7939552.5,80.0,55.33198212289403,32540397.0,3647086.5,2159518.5,7819422.0,531649.5,0.0,0.0,4259698.5,812914.5,1106113.5,16.0,63.003921508689096,936870.0,7771380.0,6595371.0,4846734.0,3994855.5,2186140.5,967980.0,8622850.5,9016417.5,7938201.0,101.0,55.66814072892824,12965271.0,5533041.0,2673445.5,1197709.5,461244.0,78489.0,6681.0,13878120.0,9287763.0,6795036.0,50.0,42.89531758759539,731824.5,7583904.0,6817042.5,4965589.5,4019947.5,2302293.0,1076100.0,8701875.0,8700090.0,7978134.0,103.0,55.99703411955628
1235,2020_01_06_22_224454_М152НС_2,part_1/06/224454_М152НС10/FrontJPG/front29.jpg,0,530.0,230.0,234.0,0.59,16.829514,06,1848316.5,6229879.5,4675833.0,3486946.5,1915203.0,993403.5,453492.0,11649624.0,12715090.5,8909011.5,77.0,49.76279437127047,2020951.5,6631300.5,4860198.0,4114680.0,2709171.0,1357849.5,466573.5,11744841.0,10683990.0,8287245.0,82.0,52.723420974679726,27033544.5,8551680.0,2779627.5,4877053.5,146395.5,0.0,0.0,3357177.0,2263099.5,3868222.5,24.0,56.51067245920146,1199877.0,7707859.5,5223802.5,4343313.0,3505051.5,2022507.0,664912.5,9481818.0,11421195.0,7306464.0,92.0,54.71832613954824,16131606.0,2493976.5,907111.5,411034.5,148155.0,28279.5,2652.0,15751834.5,11402401.5,5599749.0,40.0,33.8234148066789,550774.5,7590687.0,5610433.5,4876747.5,3705073.5,2169667.5,770737.5,9284779.5,10984609.5,7333290.0,95.0,55.055501906016254
1236,2020_01_06_16_163900_М274КР_1,part_1/06/163900_М274КР10/FrontJPG/front13.jpg,0,550.0,232.0,250.0,0.59,18.821,06,1966840.5,5518302.0,3783282.0,3556918.5,2709094.5,1915432.5,1700238.0,9151363.5,13494906.0,9080422.5,80.0,57.461732570471995,1047285.0,6023355.0,4318399.5,4365702.0,3382524.0,2326798.5,1810525.5,7756309.5,11919439.5,9926461.5,90.0,57.779325290230794,36162442.5,2997499.5,2462815.5,4722421.5,300543.0,0.0,0.0,3938883.0,1573197.0,718998.0,15.0,54.95140298779422,133161.0,8372823.0,6425184.0,5218422.0,4406680.5,3218916.0,2107549.5,4617183.0,9782233.5,8594647.5,111.0,56.66172684983263,14702994.0,5917224.0,2970597.0,882912.0,148206.0,34578.0,8593.5,11421501.0,8574859.5,8215335.0,51.0,42.84762780778946,115617.0,8354106.0,6389637.0,5350180.5,4392451.5,3377322.0,2230153.5,4487566.5,9483756.0,8696010.0,112.0,57.07088983547091
1237,2020_01_06_16_163900_М274КР_2,part_1/06/163900_М274КР10/FrontJPG/front48.jpg,0,550.0,235.0,254.0,0.59,19.369405,06,1733541.0,5105712.0,3780145.5,3630384.0,2716438.5,1868818.5,783436.5,10351801.5,14031528.0,8874994.5,77.0,54.21749495512063,1446436.5,5464752.0,3682404.0,4027597.5,3372298.5,2344419.0,771961.5,11407680.0,11558844.0,8800407.0,81.0,56.21404244080588,27987678.0,6712314.0,2993980.5,7324008.0,378343.5,0.0,0.0,2312008.5,1900974.0,3267493.5,21.0,62.478131458827704,303552.0,7458061.5,5369254.5,4374831.0,4159789.5,2879307.0,952629.0,7799506.5,11710288.5,7869580.5,97.0,55.96074579944921,17200770.0,3543582.0,1268064.0,874165.5,228735.0,19788.0,5329.5,13478917.5,9443874.0,6813574.5,42.0,38.800366689223026,218968.5,7469536.5,5515522.5,4457884.5,4195515.0,3174291.0,1145307.0,7081987.5,11244709.5,8373078.0,100.0,56.495869006278426
1238,2020_01_06_02_022918_М136НС_1,part_1/06/022918_М136НС10/FrontJPG/front10.jpg,0,520.0,238.0,242.0,0.59,17.670452800000003,06,1569117.0,5898303.0,4276732.5,3785755.5,3785934.0,2746885.5,1604536.5,10276449.0,11685553.5,7247533.5,86.0,60.377006595960026,1729486.5,6165645.0,4605733.5,3964969.5,4006993.5,3178626.0,1598008.5,10608076.5,10177789.5,6841471.5,91.0,61.552296270273295,27637053.0,4829215.5,3753090.0,10170343.5,416032.5,0.0,0.0,2764888.5,1375087.5,1931089.5,21.0,67.62277687093197,629085.0,7049067.0,6875055.0,5643405.0,4692739.5,3273180.0,2030157.0,7373758.5,8611783.5,6698569.5,113.0,59.9151207930822,19057093.5,2509557.0,1210536.0,932484.0,560974.5,17875.5,76.5,13812687.0,9453054.0,5322462.0,38.0,39.767826441051994,450177.0,7010485.5,6952881.0,5664034.5,4476474.0,3602589.0,2230077.0,7022164.5,8750223.0,6717694.5,115.0,60.271454073109616
1239,2020_01_06_02_022918_М136НС_2,part_1/06/022918_М136НС10/FrontJPG/front42.jpg,0,500.0,234.0,248.0,0.59,17.11944,06,1345711.5,5510856.0,4060467.0,3600931.5,2635195.5,1478745.0,1378632.0,11186442.0,13572120.0,8107699.5,77.0,55.594484930492456,1942360.5,5282172.0,4097799.0,3964255.5,2858805.0,1541806.5,1202733.0,11936014.5,12048852.0,8002002.0,78.0,56.19766960485055,21536484.0,9250099.5,4768780.5,11872825.5,315001.5,0.0,0.0,2225538.0,1049095.5,1858975.5,101.0,67.34699657139505,1028287.5,7140612.0,5332024.5,4652143.5,3388363.5,1768705.5,1281783.0,9692958.0,10499038.5,8092884.0,92.0,56.2315014331583,21544873.5,1217089.5,612051.0,538917.0,99552.0,0.0,0.0,16529100.0,8936730.0,3398487.0,32.0,31.435273920674277,722695.5,7160323.5,5310630.0,4607824.5,3502603.5,1919946.0,1561237.5,9008257.5,10759929.0,8323353.0,94.0,56.77624582004276
1240,2020_01_06_10_104714_М434РУ_1,part_1/06/104714_М434РУ10/FrontJPG/front4.jpg,0,400.0,229.0,224.0,0.59,12.105856,06,1340917.5,6410878.5,6183291.0,3431076.0,6904533.0,396525.0,1249.5,10381177.5,9635430.0,8191722.0,91.0,54.13918263315097,2256010.5,6994369.5,6257751.0,2924059.5,6306634.5,16192.5,178.5,10902780.0,8669031.0,8549793.0,89.0,52.237617794509205,10497534.0,20512582.5,4914283.5,16246381.5,431358.0,0.0,0.0,115438.5,72675.0,86547.0,120.0,58.622244472733676,1518448.5,9807733.5,7173303.0,4877334.0,4662012.0,28177.5,1096.5,6403942.5,7597011.0,10807741.5,102.0,46.6013746893417,29474787.0,1638528.0,1941901.5,928965.0,9690.0,127.5,25.5,10749219.0,5362726.5,2770830.0,22.0,36.33430549053343,1023366.0,9202312.5,6888621.0,3721062.0,6901192.5,403053.0,1989.0,6152971.5,7888068.0,10694164.5,103.0,49.94349073398337
1241,2020_01_06_10_104714_М434РУ_2,part_1/06/104714_М434РУ10/FrontJPG/front14.jpg,0,400.0,229.0,232.0,0.59,12.538208000000001,06,341343.0,8904880.5,8581719.0,9507726.0,2215771.5,4368736.5,28585.5,3443953.5,6146010.0,9338074.5,122.0,48.51657827915303,407770.5,9716749.5,9456853.5,8290279.5,2321622.0,3507040.5,5890.5,3707292.0,5829325.5,9633976.5,120.0,46.66382706014793,13911958.5,20400867.0,4715154.0,12967795.5,479757.0,0.0,0.0,110746.5,101286.0,189235.5,115.0,61.68860516665186,133747.5,12635454.0,10442173.5,9553855.5,3753396.0,2063179.5,11679.0,1718445.0,4534971.0,8029899.0,126.0,41.38026059606542,35448672.0,544731.0,609603.0,373090.5,127.5,102.0,25.5,10769823.0,4069545.0,1061080.5,17.0,26.362210744287353,123216.0,11824528.5,9612276.0,10657419.0,2317644.0,4368838.5,29835.0,1654848.0,4387479.0,7900716.0,129.0,44.00458087749105
1242,2020_01_06_10_104714_М434РУ_3,part_1/06/104714_М434РУ10/FrontJPG/front25.jpg,0,400.0,229.0,236.0,0.59,12.754384,06,374722.5,8599212.0,6908103.0,7412416.5,1667776.5,5383585.5,37791.0,4096626.0,7994607.0,10401960.0,111.0,51.24778484677434,497760.0,9308902.5,7519465.5,6690358.5,2372341.5,3934420.5,8440.5,4688124.0,6940539.0,10916448.0,110.0,49.16457940768857,15999618.0,14655003.0,5369917.5,16021701.0,756993.0,0.0,0.0,14076.0,8236.5,51255.0,120.0,67.37970963047076,98124.0,13245975.0,9864445.5,8063788.5,4726705.5,2096584.5,15504.0,2354466.0,3955560.0,8455647.0,124.0,43.03270499351517,26280759.0,1092828.0,719916.0,563856.0,5865.0,1657.5,790.5,14292622.5,7053376.5,2865129.0,26.0,30.673128701804618,60588.0,13014231.0,9040974.0,8538573.0,2134069.5,5385498.0,38734.5,2225512.5,4045014.0,8393605.5,125.0,45.551387067350355
1243,2020_01_06_10_104714_М434РУ_4,part_1/06/104714_М434РУ10/FrontJPG/front36.jpg,0,400.0,229.0,226.0,0.59,12.213944,06,67141.5,7308274.5,6441988.5,7588494.0,5775240.0,11799615.0,55335.0,2041785.0,4532166.0,7266760.5,148.0,53.4944846370823,180667.5,7602978.0,6789196.5,7300905.0,9821911.5,6309643.5,8797.5,2580396.0,4302258.0,7980046.5,142.0,52.05103685389344,6048727.5,25754592.0,6110998.5,14350278.0,371994.0,0.0,0.0,35011.5,19609.5,185589.0,115.0,48.06831533021742,38530.5,10274026.5,8009550.0,8472732.0,13066251.0,2790745.5,19737.0,872916.0,2668626.0,6663685.5,146.0,44.38586736810292,38410854.0,433245.0,614218.5,362737.5,76.5,25.5,0.0,9562041.0,2757570.0,736032.0,17.0,24.385859139434494,20833.5,9954103.5,7382530.5,7965690.0,5862781.5,11800788.0,56788.5,850119.0,2530365.0,6452800.5,150.0,48.32699017066706
1244,2020_01_05_23_000246_М168НС_1,part_1/06/000246_м168нс10/FrontJPG/front12.jpg,1,300.0,233.0,236.0,0.64,10.557696,06,991516.5,5627110.5,3882987.0,3060892.5,2382873.0,2558236.5,2310733.5,11484435.0,11466381.0,9111634.5,82.0,59.982857525785334,1028644.5,6328717.5,4367002.5,3557301.0,2964375.0,2827491.0,2999055.0,10885720.5,10515435.0,7403058.0,89.0,63.17534252438139,30328348.5,5152530.0,2309382.0,6080449.5,244545.0,0.0,0.0,6065736.0,1629373.5,1066435.5,22.0,57.682762600536435,649867.5,6694209.0,6360388.5,5371600.5,4209259.5,3590859.0,3285751.5,7906504.5,8625987.0,6182373.0,115.0,63.542190952927676,14190699.0,2810482.5,1786963.5,1496314.5,557328.0,42381.0,3213.0,15414444.0,11091760.5,5483214.0,45.0,41.03105880941662,513723.0,6725854.5,6469911.0,5449605.0,4181694.0,3643006.5,3437910.0,7440466.5,8496957.0,6517672.5,116.0,63.15265551106865
1245,2020_01_05_23_000246_М168НС_2,part_1/06/000246_м168нс10/FrontJPG/front27.jpg,1,300.0,233.0,250.0,0.64,11.184,06,1481065.5,6987688.5,4813176.0,4046493.0,3497376.0,1957150.5,1098769.5,9666463.5,10835511.0,8493106.5,90.0,56.21454467395166,1200030.0,7540222.5,5027376.0,4321536.0,4136814.0,2371015.5,1016659.5,9539524.5,9980802.0,7742820.0,95.0,57.21203795633523,31877601.0,4686619.5,2042932.5,5338170.0,565437.0,0.0,0.0,5640472.5,1248046.5,1477521.0,20.0,57.61049447110043,432531.0,8913882.0,6449485.5,5308156.5,4674073.5,2786385.0,1105731.0,6708744.0,9307806.0,7190005.5,110.0,55.7039470984344,19803325.5,1995145.5,1066486.5,638239.5,376609.5,10863.0,510.0,16552330.5,8511645.0,3921645.0,34.0,36.104643091959424,406036.5,9008130.0,6557299.5,5343219.0,4710436.5,2896723.5,1293589.5,6157077.0,9315736.5,7188552.0,112.0,55.97858388165628
1246,2020_01_05_23_000246_М168НС_3,part_1/06/000246_м168нс10/FrontJPG/front39.jpg,1,300.0,233.0,254.0,0.64,11.362944,06,1558534.5,6858327.0,4936162.5,4445389.5,2990308.5,1779645.0,1333573.5,11122182.0,10401985.5,7450692.0,88.0,57.152538409788946,1363944.0,6995568.0,5129758.5,4914717.0,4284535.5,2063664.0,1232007.0,10610422.5,9594859.5,6687324.0,95.0,58.60053675590652,30383836.5,5606659.5,1753890.0,3761964.0,294729.0,0.0,0.0,7455307.5,1522146.0,2098267.5,21.0,52.381275653529016,689775.0,7307025.0,6525118.5,5653783.5,4821897.0,2767285.5,1241136.0,8465464.5,8967636.0,6437679.0,109.0,57.96149255734002,20026731.0,1923337.5,813934.5,617508.0,402925.5,32946.0,2193.0,15043036.5,9262416.0,4751772.0,35.0,36.063147870488315,395607.0,7330612.5,6461317.5,5648913.0,4819347.0,2861737.5,1506795.0,7851195.0,9389661.0,6611614.5,110.0,58.17158783657265
1247,2020_01_05_23_000246_М168НС_4,part_1/06/000246_м168нс10/FrontJPG/front51.jpg,1,300.0,233.0,246.0,0.64,11.005056,06,922131.0,6130939.5,5287654.5,5684103.0,5229846.0,2156560.5,1217472.0,9327670.5,9864037.5,7056385.5,99.0,59.01784301102634,1306008.0,5974930.5,5025540.0,5672322.0,5865102.0,2608267.5,1098081.0,10125744.0,8664364.5,6536440.5,101.0,60.73548189444499,24261771.0,10101952.5,3450252.0,8333578.5,271396.5,0.0,0.0,2993547.0,1678410.0,1785892.5,42.0,63.64780625369358,763138.5,6307807.5,5731074.0,6569590.5,6584329.5,3052630.5,1161168.0,8394778.5,8436904.5,5875378.5,113.0,60.299197878155404,25104648.0,940440.0,556027.5,427813.5,299523.0,6961.5,4692.0,14842275.0,7984585.5,2709834.0,27.0,32.18237909012305,347208.0,6297607.5,5964679.5,6633646.5,6569055.0,3414271.5,1373608.5,7576917.0,8866630.5,5833176.0,117.0,60.04428242911259
1248,2020_01_05_23_000246_М168НС_5,part_1/06/000246_м168нс10/FrontJPG/front65.jpg,1,300.0,233.0,252.0,0.64,11.273472,06,816586.5,7215684.0,4695213.0,3984298.5,4564474.5,2553697.5,906907.5,11035558.5,9296280.0,7808100.0,93.0,57.98085961029046,1335307.5,7208901.0,4846351.5,4070437.5,5115045.0,1901152.5,864807.0,11908245.0,8438307.0,7188246.0,93.0,58.61373008747058,14943484.5,14586790.5,4196994.0,8571468.0,270198.0,0.0,0.0,3631684.5,1644801.0,5031379.5,103.0,58.81143948687552,1181950.5,8101605.0,5889301.5,5120680.5,5139499.5,1670785.5,895356.0,10093206.0,7912497.0,6871918.5,103.0,57.064421408964535,29174218.5,961324.5,518287.5,491716.5,223966.5,255.0,51.0,12668247.0,6420696.0,2418037.5,23.0,31.598755979311115,387243.0,8112213.0,6021442.5,4830159.0,4947561.0,2884305.0,1026375.0,9474933.0,8312923.5,6879645.0,106.0,57.90896584406437
1249,2020_01_06_22_221902_М051РХ_1,part_1/06/221902_М051РХ10/FrontJPG/front17.jpg,1,600.0,228.0,252.0,0.54,18.615744,06,2470108.5,6135759.0,5327332.5,4265487.0,2551198.5,1285072.5,863659.5,13257628.5,10079232.0,6641322.0,79.0,55.729234263572266,2762134.5,7036113.0,5105253.0,4087522.5,3143614.5,1527985.5,1063528.5,11860483.5,8662681.5,7627483.5,87.0,56.83363197690007,29995803.0,6093862.5,6615031.5,4627306.5,29299.5,0.0,0.0,3343713.0,946126.5,1225657.5,22.0,57.73532971414003,1924638.0,7676163.0,6248902.5,4969389.0,4020483.0,2168367.0,1337959.5,9516702.0,8743312.5,6270883.5,101.0,58.86684158910351,10554016.5,3418402.5,1334364.0,368908.5,69564.0,16677.0,4488.0,15623748.0,13138237.5,8348394.0,51.0,33.5737335217704,1079160.0,6114543.0,7098103.5,5751525.0,4511613.0,2470363.5,1407906.0,9825405.0,8737600.5,5880580.5,105.0,59.855052056277586
1250,2020_01_06_22_221902_М051РХ_2,part_1/06/221902_М051РХ10/FrontJPG/front48.jpg,1,600.0,228.0,256.0,0.54,18.911232,06,1459569.0,5610306.0,5539492.5,5471713.5,3619113.0,1319217.0,914047.5,11583681.0,10505949.0,6853711.5,86.0,56.465128886157366,2107855.5,6510940.5,4945572.0,4653010.5,4327044.0,2021946.0,957015.0,11100022.5,8718526.5,7534867.5,93.0,58.345017426256085,24625477.5,12878724.0,3125178.0,3108220.5,27744.0,0.0,0.0,5461947.0,1034407.5,2615101.5,30.0,53.43791724060268,2272840.5,7209972.0,5562774.0,4990656.0,4921882.5,2650164.0,1156756.5,9700659.0,8321415.0,6089680.5,102.0,60.36710835947833,11166220.5,2456109.0,518134.5,107151.0,21624.0,4641.0,1504.5,17628073.5,13729404.0,7243938.0,47.0,29.462308585919164,667437.0,5702922.0,6165492.0,5979520.5,5616808.5,3032485.5,1307614.5,9470445.0,9044620.5,5889454.5,108.0,60.52083872764485
1251,2020_01_06_08_083148_М335НЕ_1,part_1/06/083148_м335не10/FrontJPG/front9.jpg,1,600.0,235.0,250.0,0.52,18.33,06,3693624.0,6521931.0,4785024.0,3750183.0,2461081.5,1133194.5,872788.5,10674427.5,10042843.5,8941702.5,82.0,54.89881777233211,2928726.0,7556058.0,5604568.5,4398010.5,3034627.5,1729792.5,908539.5,9648256.5,9038449.5,8029771.5,92.0,56.56654123912337,38945308.5,3632934.0,2255959.5,3840453.0,41565.0,0.0,0.0,3321400.5,305107.5,534072.0,16.0,51.32330510006717,1355937.0,8254783.5,6679623.0,5267433.0,3571020.0,2256775.5,1139646.0,8059810.5,8564302.5,7727469.0,104.0,56.3055456842653,10180084.5,2828893.5,1035835.5,583389.0,294372.0,225471.0,363196.5,16606900.5,13756408.5,7002249.0,50.0,38.861815563809785,1322328.0,8202483.0,6773386.5,5365812.0,3652314.0,2335264.5,1199188.5,7619757.0,8641873.5,7764393.0,105.0,56.37798679616336
1252,2020_01_06_08_083148_М335НЕ_2,part_1/06/083148_м335не10/FrontJPG/front32.jpg,1,600.0,234.0,248.0,0.52,18.105984,06,2445195.0,7250058.0,5155717.5,4181005.5,3233859.0,1728390.0,1324648.5,10986726.0,9520170.0,7051030.5,88.0,57.87778102664177,2553289.5,6729985.5,5834374.5,4384852.5,4021426.5,2296402.5,1374118.5,10539099.0,8985001.5,6158250.0,94.0,60.04724110733234,34051527.0,3935185.5,1889932.5,6686661.0,317755.5,0.0,0.0,3736489.5,1478515.5,780733.5,17.0,59.76050481663628,1815243.0,6495487.5,7057609.5,5548162.5,4394593.5,2902308.0,1734153.0,8657020.5,8352091.5,5920131.0,109.0,61.042358923739464,19822578.0,1393090.5,553707.0,24582.0,1351.5,357.0,204.0,18243108.0,9100822.5,3736999.5,34.0,28.2814025149499,1592271.0,6537843.0,7174501.5,5539722.0,4446307.5,2949661.5,1808052.0,8455800.0,8430886.5,5941755.0,110.0,60.80438509125936
1253,2020_01_06_22_225115_М158НС_1,part_1/06/225115_м158нс10/FrontJPG/front13.jpg,0,540.0,230.0,234.0,0.59,17.147052,06,2065219.5,6485644.5,5072026.5,4015102.5,2547475.5,1364454.0,670063.5,10700437.5,11657809.5,8298567.0,81.0,53.30743916905082,2313258.0,6694642.5,5684383.5,4915099.5,3542944.5,1896231.0,883728.0,10115085.0,8991708.0,7839720.0,92.0,56.71328174608649,34087023.0,5134348.5,2103928.5,5687724.0,403843.5,0.0,0.0,2639709.0,1158541.5,1661682.0,16.0,59.021852133924014,804040.5,8308155.0,7137909.0,5405031.0,4818811.5,2860029.0,1632714.0,6974581.5,8952004.5,5983524.0,115.0,58.0754374203668,9753775.5,5909344.5,1862290.5,521347.5,188317.5,13311.0,1657.5,13534839.0,12009378.0,9082539.0,57.0,37.00635205180492,295800.0,7980786.0,7139031.0,5855488.5,4904466.0,3025065.0,1732521.0,7184268.0,8456769.0,6302605.5,117.0,58.08632895430896
1254,2020_01_06_22_225115_М158НС_2,part_1/06/225115_м158нс10/FrontJPG/front52.jpg,0,540.0,232.0,240.0,0.59,17.739648000000006,06,977287.5,6159091.5,4305981.0,3435768.0,2096304.0,1191946.5,849991.5,11381466.0,12652819.5,9826144.5,80.0,51.358445943930775,1852830.0,6470038.5,4230297.0,3714559.5,2756907.0,1449751.5,913155.0,11423260.5,11141944.5,8924056.5,82.0,54.247385289139245,24140799.0,9904302.0,3128136.0,9101791.5,464763.0,0.0,0.0,1492413.0,928480.5,3716115.0,75.0,64.64294745681345,1407090.0,8235862.5,6307323.0,4545808.5,3203106.0,1889142.0,1225351.5,8853192.0,9824665.5,7385259.0,98.0,55.74698213061207,13034503.5,2687164.5,1059040.5,485545.5,42483.0,3595.5,51.0,17334339.0,11921913.0,6308164.5,44.0,33.012233626021775,291312.0,8283879.0,6376351.5,4771305.0,3373956.0,2064709.5,1384114.5,8856634.5,9571603.5,7902934.5,101.0,55.52397460026375
1255,2020_01_06_19_195809_М432РУ_1,part_1/06/195809_м432ру10/FrontJPG/front11.jpg,0,300.0,230.0,236.0,0.6,9.7704,06,1529133.0,6236101.5,4537750.5,3639385.5,2886727.5,1782195.0,1041649.5,12101637.0,10282492.5,8839728.0,83.0,55.79627075290759,1502944.5,7052356.5,4995322.5,4042821.0,3308038.5,2096508.0,1133398.5,11097727.5,9143458.5,8504224.5,91.0,56.78921039230954,34526260.5,4027776.0,1623738.0,5418699.0,514666.5,0.0,0.0,4969516.5,649383.0,1146760.5,15.0,57.4872751001395,898492.5,7169325.0,5361043.5,5418877.5,4905741.0,2955322.5,1808791.5,8002078.5,8758179.0,7598949.0,106.0,59.943370413629026,13951585.5,3550084.5,1225606.5,796594.5,322039.5,329383.5,26877.0,14308254.0,11130546.0,7235829.0,47.0,39.723650739091056,502809.0,7233279.0,5507209.5,5695450.5,5358825.0,3142186.5,1858185.0,7640922.0,8579245.5,7358688.0,110.0,59.85414858486752
1256,2020_01_06_19_195809_М432РУ_2,part_1/06/195809_м432ру10/FrontJPG/front22.jpg,0,300.0,230.0,248.0,0.6,10.2672,06,1598646.0,6269940.0,4957710.0,4373658.0,3306151.5,1583371.5,958290.0,8269650.0,12482224.5,9077158.5,86.0,54.46100705601076,1650895.5,6726696.0,4921806.0,4713114.0,4203037.5,2033242.5,887808.0,8083398.0,11082912.0,8573890.5,92.0,56.08452654092332,32782239.0,4673053.5,1625727.0,7571077.5,804525.0,0.0,0.0,3267034.5,1103359.5,1049784.0,15.0,63.39733921922884,867382.5,7707069.0,5785950.0,5812495.5,6233220.0,3351643.5,1120674.0,5035612.5,9552682.5,7410070.5,113.0,57.33055742912373,17050702.5,2569635.0,1151070.0,1123249.5,382984.5,6936.0,688.5,14297391.0,10251561.0,6042582.0,42.0,38.612656021428464,632400.0,7610373.0,5773837.5,5941449.0,6334914.0,3452037.0,1232287.5,5124990.0,9114567.0,7659945.0,115.0,57.453699034191686
1257,2020_01_06_19_195809_М432РУ_3,part_1/06/195809_м432ру10/FrontJPG/front31.jpg,0,300.0,230.0,252.0,0.6,10.4328,06,795753.0,6644713.5,4948938.0,4871341.5,3810949.5,1641894.0,1027063.5,8786407.5,12148863.0,8200876.5,90.0,55.11799143230415,797818.5,6683805.0,4786809.0,4782678.0,4661910.0,2342328.0,1024972.5,8837509.5,11182158.0,7776811.5,94.0,57.345621592379025,28462921.5,6054057.0,1689400.5,5811985.5,673939.5,0.0,0.0,3415852.5,2835217.5,3933426.0,21.0,59.21605416541442,384948.0,6964585.5,5615176.5,6216339.0,5990485.5,3210858.0,1454520.0,6047019.0,10150326.0,6842542.5,113.0,58.476790313459986,20336632.5,1782501.0,1089436.5,1159918.5,782314.5,76576.5,2116.5,16584919.5,7436514.0,3625870.5,33.0,40.06606456510184,82900.5,7006609.5,5721078.0,6236305.5,6221439.0,3386094.0,1579597.5,5639070.0,9868755.0,7134951.0,115.0,58.28551800554263
